date,bull,D_MVA200,length,heigth,type,entry,stop,gain,target,stop_trade,resistance_support,MVA200_interact,D_target,D_stop_trade,pair
2020-01-21 10:00:00,0,-6.119678172,25,1.05130597,Double Bottom,0.66389,0.66228,0,0.6686414286,0.6607485714,none,0,3.10261194,2.05130597,AUD/CHF
2020-01-22 22:00:00,0,-4.26866537,6,1.944747082,Double Bottom,0.66488,0.66131,0,0.6738557143,0.6594742857,none,0,4.889494163,2.944747082,AUD/CHF
2020-01-23 02:00:00,0,-4.361402597,5,0.7792207792,Double Top,0.66426,0.66576,1,0.659335,0.667685,none,0,2.558441558,1.779220779,AUD/CHF
2020-01-23 10:00:00,0,-4.516472577,17,1.214876033,Double Top,0.66396,0.66627,1,0.6574385714,0.6681714286,none,0,3.429752066,2.214876033,AUD/CHF
2020-01-23 18:00:00,0,-4.857229652,6,1.091325946,Double Bottom,0.66335,0.66131,0,0.6692992857,0.6594407143,none,0,3.182651891,2.091325946,AUD/CHF
2020-01-24 18:00:00,0,-5.094930178,7,0.7385570209,Double Bottom,0.66267,0.66131,0,0.6672314286,0.6594685714,none,0,2.477114042,1.738557021,AUD/CHF
2020-02-04 02:00:00,0,-7.244137041,4,1.842316514,Double Bottom,0.64942,0.64483,0,0.6610914286,0.6423385714,none,0,4.684633028,2.842316514,AUD/CHF
2020-02-06 06:00:00,0,-3.541691729,5,0.7631578947,Double Top,0.65693,0.65896,1,0.65021,0.66162,none,0,2.526315789,1.763157895,AUD/CHF
2020-02-06 10:00:00,0,-3.345628212,5,0.9634494575,Double Bottom,0.6579,0.65549,0,0.6652214286,0.6529885714,none,0,2.926898915,1.963449457,AUD/CHF
2020-02-07 14:00:00,0,-5.483396797,17,1.265034754,Double Bottom,0.6526,0.64961,1,0.6609435714,0.6472464286,none,0,3.530069507,2.265034754,AUD/CHF
2020-02-09 22:00:00,0,-5.176903044,4,1.660495764,Double Bottom,0.65339,0.64961,0,0.6632264286,0.6473335714,none,0,4.320991528,2.660495764,AUD/CHF
2020-02-10 06:00:00,0,-4.614050322,8,0.6572568272,Double Top,0.6542,0.65573,0,0.6488121429,0.6580578571,none,0,2.314513654,1.657256827,AUD/CHF
2020-02-12 18:00:00,0,-2.142655087,29,0.1736972705,Double Top,0.65883,0.65918,0,0.656115,0.661195,none,0,1.347394541,1.17369727,AUD/CHF
2020-02-13 14:00:00,0,-2.250325941,6,1.044354839,Double Top,0.65781,0.66003,1,0.6512442857,0.6621557143,none,0,3.088709677,2.044354839,AUD/CHF
2020-02-14 10:00:00,1,-1.580124771,6,0.5240366972,Double Top,0.65901,0.66003,1,0.6550235714,0.6619764286,none,0,2.048073394,1.524036697,AUD/CHF
2020-02-24 14:00:00,1,-6.334013529,5,0.8049605411,Double Bottom,0.64636,0.64483,0,0.6513207143,0.6429292857,none,0,2.609921082,1.804960541,AUD/CHF
2020-02-25 02:00:00,1,-5.493688464,7,0.5811903012,Double Top,0.64742,0.64855,1,0.6432157143,0.6504942857,none,0,2.162380602,1.581190301,AUD/CHF
2020-03-02 10:00:00,0,-5.76865716,6,1.653297683,Double Top,0.62591,0.63386,1,0.6052014286,0.6386685714,none,0,4.306595365,2.653297683,AUD/CHF
2020-03-03 18:00:00,0,-5.084841672,9,1.121595947,Double Top,0.62918,0.63424,1,0.6145485714,0.6387514286,none,0,3.243191894,2.121595947,AUD/CHF
2020-03-04 14:00:00,0,-4.958168471,6,0.6808588732,Double Top,0.63197,0.63462,1,0.6227778571,0.6385121429,none,0,2.361717746,1.680858873,AUD/CHF
2020-03-05 18:00:00,0,-7.523933018,17,0.5019321597,Double Bottom,0.62503,0.62336,0,0.6316971429,0.6200328571,none,0,2.003864319,1.50193216,AUD/CHF
2020-03-06 10:00:00,0,-9.481180795,4,2.225591546,Double Top,0.61977,0.62669,1,0.6028207143,0.6297992857,none,0,5.451183092,3.225591546,AUD/CHF
2020-03-10 17:00:00,0,-4.019803789,10,3.528589474,Double Bottom,0.61132,0.58139,0,0.6796621429,0.5729078571,none,0,8.057178947,4.528589474,AUD/CHF
2020-03-11 09:00:00,0,-5.841387383,4,0.6280705801,Double Top,0.60819,0.61208,1,0.5942164286,0.6182735714,none,0,2.25614116,1.62807058,AUD/CHF
2020-03-17 05:00:00,0,-7.496746988,4,0.8383005707,Double Top,0.57758,0.58419,1,0.556475,0.592075,none,0,2.676601141,1.838300571,AUD/CHF
2020-03-19 17:00:00,0,-6.4158415,12,1.77460588,Double Top,0.56613,0.58398,0,0.5203714286,0.5940385714,none,0,4.54921176,2.77460588,AUD/CHF
2020-03-20 09:00:00,0,-4.386119216,5,0.742809504,Double Top,0.5765,0.58541,0,0.546685,0.597405,none,0,2.485619008,1.742809504,AUD/CHF
2020-03-23 01:00:00,0,-5.061427557,9,0.5236742424,Double Bottom,0.56583,0.55951,1,0.5905385714,0.5474414286,none,0,2.047348485,1.523674242,AUD/CHF
2020-03-23 17:00:00,0,-5.885057509,5,1.322209623,Double Bottom,0.57327,0.56161,1,0.6054085714,0.5527914286,none,0,3.644419245,2.322209623,AUD/CHF
2020-03-24 09:00:00,0,-6.613007217,14,1.246190858,Double Top,0.57653,0.58541,0,0.5516442857,0.5925357143,none,0,3.492381716,2.246190858,AUD/CHF
2020-03-26 01:00:00,0,-6.543831528,10,0.8217996905,Double Bottom,0.57792,0.57261,1,0.5950014286,0.5661485714,none,0,2.643599381,1.82179969,AUD/CHF
2020-03-27 13:00:00,0,-5.006133186,4,1.282560706,Double Bottom,0.58779,0.58032,1,0.6085542857,0.5744957143,none,0,3.565121413,2.282560706,AUD/CHF
2020-03-30 09:00:00,0,-5.632809977,6,0.746828143,Double Top,0.5869,0.5906,0,0.5745457143,0.5955542857,none,0,2.493656286,1.746828143,AUD/CHF
2020-03-31 01:00:00,0,-3.973416507,4,1.669865643,Double Bottom,0.59277,0.58407,1,0.61538,0.57886,none,0,4.339731286,2.669865643,AUD/CHF
2020-03-31 05:00:00,0,-4.107277228,25,0.7603960396,Double Top,0.5924,0.59624,0,0.57967,0.60129,none,0,2.520792079,1.76039604,AUD/CHF
2020-03-31 13:00:00,0,-4.522839301,4,0.9888981404,Double Bottom,0.58916,0.58407,1,0.6044871429,0.5789228571,none,0,2.977796281,1.98889814,AUD/CHF
2020-04-01 17:00:00,0,-4.466718564,5,2.203720807,Double Top,0.58573,0.59766,0,0.5564564286,0.6030735714,none,0,5.407441615,3.203720807,AUD/CHF
2020-04-02 17:00:00,0,-3.714252242,8,1.235175007,Double Bottom,0.58951,0.58341,1,0.6066485714,0.5784714286,none,0,3.470350014,2.235175007,AUD/CHF
2020-04-03 05:00:00,0,-4.263048291,10,2.201187229,Double Top,0.58786,0.59766,0,0.5638078571,0.6021121429,none,0,5.402374459,3.201187229,AUD/CHF
2020-04-05 17:00:00,0,-5.458241758,9,0.5851648352,Double Bottom,0.58554,0.58341,1,0.59344,0.57977,none,0,2.17032967,1.585164835,AUD/CHF
2020-04-08 01:00:00,0,-1.516275257,8,0.4563476935,Double Bottom,0.59593,0.59422,1,0.6030971429,0.5904728571,none,0,1.912695387,1.456347693,AUD/CHF
2020-04-12 21:00:00,0,5.153330626,5,1.095586244,Double Top,0.61196,0.61485,0,0.6035421429,0.6174878571,none,0,3.191172488,2.095586244,AUD/CHF
2020-04-13 05:00:00,0,5.944955319,5,0.8999711732,Double Bottom,0.61284,0.61061,0,0.6197778571,0.6081321429,none,0,2.799942346,1.899971173,AUD/CHF
2020-04-17 05:00:00,0,5.283086627,15,1.427670311,Double Top,0.61412,0.61897,0,0.6010228571,0.6223671429,below,0,3.855340622,2.427670311,AUD/CHF
2020-04-20 01:00:00,0,6.542452693,4,0.7540029112,Double Bottom,0.61492,0.6127,0,0.6223042857,0.6097557143,none,0,2.508005822,1.754002911,AUD/CHF
2020-04-20 09:00:00,0,7.255180542,9,0.4984954865,Double Top,0.61616,0.61758,1,0.6104714286,0.6204285714,none,0,1.996990973,1.498495486,AUD/CHF
2020-04-21 21:00:00,0,5.76908046,24,1.409961686,Double Bottom,0.61,0.60632,1,0.61997,0.60371,none,0,3.819923372,2.409961686,AUD/CHF
2020-04-22 01:00:00,0,5.206731765,4,1.182588235,Double Bottom,0.61073,0.60714,1,0.6209457143,0.6041042857,none,0,3.365176471,2.182588235,AUD/CHF
2020-04-22 21:00:00,1,5.377332748,4,0.7707830665,Double Top,0.61249,0.615,0,0.6042135714,0.6182564286,none,0,2.541566133,1.770783066,AUD/CHF
2020-04-23 01:00:00,1,6.022733747,4,0.8136917069,Double Bottom,0.61373,0.6112,1,0.6218992857,0.6080907143,none,0,2.627383414,1.813691707,AUD/CHF
2020-04-26 21:00:00,1,10.49918862,4,1.578503688,Double Bottom,0.62414,0.61986,1,0.6354114286,0.6171485714,over,0,4.157007376,2.578503688,AUD/CHF
2020-04-29 01:00:00,1,14.40083333,4,1.558139535,Double Bottom,0.6351,0.63108,0,0.64572,0.6285,none,0,4.11627907,2.558139535,AUD/CHF
2020-05-06 13:00:00,1,7.059775722,6,1.216708719,Double Top,0.62508,0.62818,0,0.6163321429,0.6307278571,none,0,3.433417438,2.216708719,AUD/CHF
2020-05-10 21:00:00,1,8.388676471,6,0.6971104231,Double Top,0.63409,0.63602,1,0.6274614286,0.6387885714,none,0,2.394220846,1.697110423,AUD/CHF
2020-05-11 01:00:00,1,8.99274076,5,1.340968246,Double Bottom,0.63585,0.63217,0,0.6459542857,0.6294257143,none,0,3.681936491,2.340968246,AUD/CHF
2020-05-11 13:00:00,1,6.67560426,14,1.140663695,Double Bottom,0.63119,0.6279,0,0.6406542857,0.6250157143,none,0,3.28132739,2.140663695,AUD/CHF
2020-05-12 13:00:00,1,5.979099144,5,1.011071968,Double Top,0.6303,0.63317,0,0.6217214286,0.6360085714,none,0,3.022143936,2.011071968,AUD/CHF
2020-05-12 21:00:00,1,4.561193958,6,0.6108846799,Double Bottom,0.62732,0.6255,1,0.6339392857,0.6225207143,none,0,2.22176936,1.61088468,AUD/CHF
2020-05-13 13:00:00,1,3.859198465,7,2.019869045,Double Top,0.62678,0.63317,0,0.6108364286,0.6363335714,none,0,5.03973809,3.019869045,AUD/CHF
2020-05-13 17:00:00,1,4.254531516,6,0.6507666099,Double Bottom,0.62726,0.62535,1,0.634015,0.622415,none,0,2.30153322,1.65076661,AUD/CHF
2020-05-20 21:00:00,1,4.514975404,6,0.8723354416,Double Top,0.63513,0.63779,0,0.6267607143,0.6408392857,none,0,2.744670883,1.872335442,AUD/CHF
2020-05-21 05:00:00,1,4.501384125,6,0.8917197452,Double Bottom,0.63487,0.63227,1,0.6429857143,0.6293542857,none,0,2.78343949,1.891719745,AUD/CHF
2020-05-21 13:00:00,1,4.821265105,6,0.8631319359,Double Top,0.63608,0.63858,0,0.6281835714,0.6414764286,none,0,2.726263872,1.863131936,AUD/CHF
2020-05-22 13:00:00,1,4.415777351,9,1.047984645,Double Bottom,0.63473,0.632,1,0.642795,0.629395,none,0,3.09596929,2.047984645,AUD/CHF
2020-05-26 01:00:00,1,6.819197438,4,1.503391108,Double Bottom,0.6376,0.63475,1,0.6451957143,0.6328542857,none,0,4.006782216,2.503391108,AUD/CHF
2020-05-28 05:00:00,1,4.331839338,4,1.115238308,Double Bottom,0.6403,0.63674,1,0.6506121429,0.6335478571,none,0,3.230476617,2.115238308,AUD/CHF
2020-05-29 01:00:00,1,3.979087688,6,0.923826395,Double Bottom,0.63989,0.63691,1,0.6490757143,0.6336842857,none,0,2.84765279,1.923826395,AUD/CHF
2020-05-29 13:00:00,1,3.26250941,7,1.744876621,Double Top,0.63858,0.64454,0,0.6232442857,0.6479557143,none,0,4.489753241,2.744876621,AUD/CHF
2020-05-29 17:00:00,1,3.867315393,5,1.057911733,Double Bottom,0.64042,0.63691,1,0.6507578571,0.6335921429,none,0,3.115823466,2.057911733,AUD/CHF
2020-06-01 05:00:00,1,5.018777293,19,1.213973799,Double Top,0.64552,0.64969,0,0.633745,0.653125,none,0,3.427947598,2.213973799,AUD/CHF
2020-06-03 17:00:00,1,8.087919195,5,1.446852783,Double Top,0.665,0.67096,1,0.6489607143,0.6750792857,none,0,3.893705566,2.446852783,AUD/CHF
2020-06-04 09:00:00,1,7.524398583,7,0.6795394154,Double Bottom,0.66302,0.66028,1,0.6725321429,0.6562478571,none,0,2.359078831,1.679539415,AUD/CHF
2020-06-04 21:00:00,1,7.416655071,8,1.622482607,Double Top,0.66241,0.66874,0,0.6458485714,0.6726414286,none,0,4.244965214,2.622482607,AUD/CHF
2020-06-08 01:00:00,1,10.5378917,5,0.9619006849,Double Top,0.67096,0.67417,1,0.6612028571,0.6775071429,none,0,2.92380137,1.961900685,AUD/CHF
2020-06-08 17:00:00,1,11.03760438,6,1.869167225,Double Bottom,0.67217,0.66619,0,0.6873292857,0.6629907143,none,0,4.73833445,2.869167225,AUD/CHF
2020-06-09 01:00:00,1,9.808349472,5,1.429577465,Double Top,0.66918,0.67382,1,0.6566542857,0.6770657143,none,0,3.85915493,2.429577465,AUD/CHF
2020-06-09 09:00:00,1,6.273746589,20,0.5458089669,Double Bottom,0.66073,0.65873,0,0.6683942857,0.6550657143,none,0,2.091617934,1.545808967,AUD/CHF
2020-06-10 01:00:00,1,6.704715726,5,1.00483871,Double Bottom,0.66229,0.65873,0,0.6729528571,0.6551871429,none,0,3.009677419,2.00483871,AUD/CHF
2020-06-17 09:00:00,1,2.592710605,4,0.5708866761,Double Top,0.65417,0.65675,0,0.6444907143,0.6612692857,none,0,2.141773352,1.570886676,AUD/CHF
2020-06-17 17:00:00,1,2.142199939,8,1.333637192,Double Top,0.6529,0.65917,0,0.6356585714,0.6638714286,none,0,3.667274385,2.333637192,AUD/CHF
2020-06-18 01:00:00,1,2.062689406,6,0.7635963533,Double Bottom,0.65254,0.64907,1,0.6640242857,0.6445257143,none,0,2.527192707,1.763596353,AUD/CHF
2020-06-21 21:00:00,1,1.767363443,28,1.31425869,Double Bottom,0.65014,0.64617,1,0.6611007143,0.6431492857,none,0,3.62851738,2.31425869,AUD/CHF
2020-06-22 17:00:00,1,3.237302564,9,0.5384615385,Double Top,0.65451,0.65601,1,0.6487242857,0.6587957143,none,0,2.076923077,1.538461538,AUD/CHF
2020-06-23 01:00:00,1,2.792705667,22,1.414076782,Double Top,0.65445,0.65887,0,0.6424842857,0.6619957143,none,0,3.828153565,2.414076782,AUD/CHF
2020-06-24 09:00:00,1,2.775224719,7,0.9602059925,Double Bottom,0.65504,0.65211,0,0.6639514286,0.6490585714,none,0,2.920411985,1.960205993,AUD/CHF
2020-06-25 17:00:00,1,2.118066343,6,1.302588997,Double Bottom,0.65302,0.64957,1,0.6625685714,0.6469214286,none,0,3.605177994,2.302588997,AUD/CHF
2020-06-29 17:00:00,1,1.63638517,5,0.4325437693,Double Top,0.65234,0.65324,0,0.6484592857,0.6553207143,none,0,1.865087539,1.432543769,AUD/CHF
2020-06-29 21:00:00,1,1.884606164,7,2.171917808,Double Bottom,0.653,0.64847,1,0.6641457143,0.6463842857,none,1,5.343835616,3.171917808,AUD/CHF
2020-06-30 09:00:00,1,1.243217448,4,0.8861921942,Double Bottom,0.65214,0.65021,1,0.6581778571,0.6480321429,none,0,2.772384388,1.886192194,AUD/CHF
2020-07-01 13:00:00,1,1.44853971,9,1.004269855,Double Top,0.65408,0.6566,0,0.6465307143,0.6591092857,none,0,3.00853971,2.004269855,AUD/CHF
2020-07-02 05:00:00,1,1.129237023,5,1.357098186,Double Top,0.6535,0.6566,0,0.6450157143,0.6588842857,none,0,3.714196373,2.357098186,AUD/CHF
2020-07-06 01:00:00,1,2.381147541,5,0.4991803279,Double Top,0.65626,0.65713,1,0.6527771429,0.6588728571,none,0,1.998360656,1.499180328,AUD/CHF
2020-07-07 01:00:00,1,2.205535084,7,0.9055272442,Double Top,0.65675,0.6584,0,0.6516278571,0.6602221429,none,0,2.811054488,1.905527244,AUD/CHF
2020-07-07 09:00:00,1,0.971285347,17,0.6066838046,Double Bottom,0.6548,0.65362,0,0.659105,0.651675,none,0,2.213367609,1.606683805,AUD/CHF
2020-07-08 09:00:00,1,0.2402516411,26,0.6433260394,Double Bottom,0.65398,0.65272,1,0.6584585714,0.6507614286,none,1,2.286652079,1.643326039,AUD/CHF
2020-07-09 01:00:00,1,0.3872597598,9,1.324324324,Double Top,0.65463,0.65715,0,0.6476871429,0.6590528571,none,0,3.648648649,2.324324324,AUD/CHF
2020-07-09 05:00:00,1,0.6815859198,4,1.531415594,Double Bottom,0.65528,0.65239,1,0.6629471429,0.6505028571,none,1,4.062831188,2.531415594,AUD/CHF
2020-07-09 17:00:00,1,0.1452697616,9,1.223755751,Double Bottom,0.65448,0.65239,1,0.6603678571,0.6506821429,none,1,3.447511501,2.223755751,AUD/CHF
2020-07-10 13:00:00,1,-0.8606141732,5,1.273228346,Double Top,0.65296,0.65527,0,0.6465257143,0.6570842857,none,1,3.546456693,2.273228346,AUD/CHF
2020-07-10 17:00:00,1,-0.4154161736,4,0.867061144,Double Bottom,0.65381,0.65224,1,0.6587607143,0.6504292857,none,0,2.734122288,1.867061144,AUD/CHF
2020-07-14 01:00:00,1,-0.4703904473,8,0.9393479909,Double Bottom,0.6543,0.65253,1,0.6597242857,0.6506457143,none,0,2.878695982,1.939347991,AUD/CHF
2020-07-15 05:00:00,1,0.5636956522,11,1.039130435,Double Top,0.65702,0.65941,0,0.64994,0.66171,none,0,3.07826087,2.039130435,AUD/CHF
2020-07-17 05:00:00,1,1.337965991,5,1.162851537,Double Top,0.6591,0.66164,0,0.6518357143,0.6638242857,none,0,3.325703074,2.162851537,AUD/CHF
2020-07-17 13:00:00,1,0.2499472817,14,0.4612850082,Double Bottom,0.65661,0.65561,1,0.6607778571,0.6534421429,none,1,1.922570016,1.461285008,AUD/CHF
2020-07-21 01:00:00,1,2.061562636,12,0.8494107377,Double Top,0.65916,0.66055,0,0.6547435714,0.6621864286,none,0,2.698821475,1.849410738,AUD/CHF
2020-07-22 09:00:00,1,4.702619603,5,1.462077013,Double Bottom,0.66718,0.6636,0,0.6767885714,0.6611514286,none,0,3.924154026,2.462077013,AUD/CHF
2020-07-23 21:00:00,1,1.08912123,21,0.840487239,Double Bottom,0.65795,0.65588,0,0.6645528571,0.6534171429,none,0,2.680974478,1.840487239,AUD/CHF
2020-07-27 13:00:00,1,0.6722811421,11,0.9664261061,Double Top,0.65649,0.65869,1,0.6498135714,0.6609664286,none,0,2.932852212,1.966426106,AUD/CHF
2020-07-28 05:00:00,1,0.8590784761,17,1.440573103,Double Top,0.65702,0.66018,0,0.6485064286,0.6623735714,none,0,3.881146206,2.440573103,AUD/CHF
2020-07-29 01:00:00,1,0.6960340557,6,1.404334365,Double Top,0.65694,0.66018,0,0.6481528571,0.6624871429,none,0,3.808668731,2.404334365,AUD/CHF
2020-07-29 13:00:00,1,-0.2746889535,4,1.693023256,Double Top,0.65476,0.65892,0,0.6439828571,0.6613771429,none,1,4.386046512,2.693023256,AUD/CHF
2020-07-29 17:00:00,1,0.1242694205,8,0.6516646116,Double Bottom,0.65576,0.65425,0,0.6610971429,0.6519328571,none,1,2.303329223,1.651664612,AUD/CHF
2020-07-31 17:00:00,1,-1.326847734,4,1.300309598,Double Top,0.65199,0.65529,0,0.6428521429,0.6578278571,none,0,3.600619195,2.300309598,AUD/CHF
2020-08-02 21:00:00,1,-1.160993079,9,1.263918146,Double Bottom,0.65257,0.64957,1,0.6609435714,0.6471964286,none,0,3.527836293,2.263918146,AUD/CHF
2020-08-03 13:00:00,1,-0.594072194,5,1.377890581,Double Bottom,0.65383,0.65034,1,0.6633428571,0.6478071429,over,0,3.755781162,2.377890581,AUD/CHF
2020-08-03 17:00:00,1,-0.7276626506,9,0.8855421687,Double Top,0.65362,0.65572,0,0.6470485714,0.6580914286,none,1,2.771084337,1.885542169,AUD/CHF
2020-08-04 05:00:00,1,-0.6180784062,4,0.7692802057,Double Top,0.65401,0.65572,0,0.6483671429,0.6579428571,none,1,2.538560411,1.769280206,AUD/CHF
2020-08-04 17:00:00,1,-0.8865654206,4,1.004672897,Double Top,0.65349,0.65564,0,0.64705,0.65778,none,1,3.009345794,2.004672897,AUD/CHF
2020-08-05 05:00:00,1,-0.1315762712,28,0.5979661017,Double Top,0.65518,0.65644,0,0.6505528571,0.6585471429,none,1,2.195932203,1.597966102,AUD/CHF
2020-08-06 13:00:00,1,1.29072656,13,2.979801025,Double Bottom,0.65854,0.65148,0,0.6750292857,0.6491107143,over,1,6.95960205,3.979801025,AUD/CHF
2020-08-10 01:00:00,1,-0.6926281044,12,1.091480666,Double Bottom,0.65397,0.65149,0,0.6612021429,0.6492178571,over,0,3.182961333,2.091480666,AUD/CHF
2020-08-11 05:00:00,1,0.05164335664,5,0.8076923077,Double Top,0.65577,0.65742,1,0.6504271429,0.6594628571,none,0,2.615384615,1.807692308,AUD/CHF
2020-08-11 13:00:00,1,0.003693342776,5,1.03611898,Double Bottom,0.6557,0.65361,0,0.6618971429,0.6515928571,none,1,3.07223796,2.03611898,AUD/CHF
2020-08-13 09:00:00,0,-1.760635359,6,0.7831491713,Double Bottom,0.65217,0.65055,1,0.6574785714,0.6484814286,none,0,2.566298343,1.783149171,AUD/CHF
2020-08-14 17:00:00,0,-2.321796778,8,0.8731928955,Double Top,0.6517,0.65321,0,0.6469507143,0.6549392857,none,0,2.746385791,1.873192895,AUD/CHF
2020-08-17 09:00:00,0,-1.25447516,5,1.508814103,Double Bottom,0.65344,0.65075,1,0.6606028571,0.6489671429,over,0,4.017628205,2.508814103,AUD/CHF
2020-08-18 13:00:00,0,-1.209540636,29,1.20376914,Double Top,0.65346,0.65565,0,0.6472607143,0.6574692857,none,0,3.40753828,2.20376914,AUD/CHF
2020-08-18 17:00:00,0,-0.7304569349,4,1.336029114,Double Bottom,0.65436,0.652,1,0.6608464286,0.6502335714,over,0,3.672058229,2.336029114,AUD/CHF
2020-08-19 01:00:00,0,-0.9813161934,4,0.7843438219,Double Top,0.65381,0.65527,0,0.6490285714,0.6571314286,none,0,2.568687644,1.784343822,AUD/CHF
2020-08-20 13:00:00,0,-1.483653251,20,0.7368421053,Double Bottom,0.65219,0.65049,1,0.6578971429,0.6481828571,none,0,2.473684211,1.736842105,AUD/CHF
2020-08-24 05:00:00,0,-1.129279749,6,0.8378566458,Double Top,0.65324,0.65496,0,0.6477471429,0.6570128571,none,0,2.675713292,1.837856646,AUD/CHF
2020-08-24 21:00:00,0,-1.080240228,7,1.299674267,Double Bottom,0.65363,0.65135,1,0.6599442857,0.6495957143,over,0,3.599348534,2.299674267,AUD/CHF
2020-08-25 01:00:00,0,-1.390319767,6,1.011627907,Double Top,0.65313,0.65487,0,0.64793,0.65659,none,0,3.023255814,2.011627907,AUD/CHF
2020-08-25 09:00:00,0,-1.14026455,18,1.587301587,Double Bottom,0.65335,0.65035,1,0.66124,0.64846,over,0,4.174603175,2.587301587,AUD/CHF
2020-08-26 01:00:00,0,-0.9424238921,7,0.323699422,Double Top,0.65375,0.65435,0,0.6506964286,0.6562035714,none,0,1.647398844,1.323699422,AUD/CHF
2020-09-02 17:00:00,0,5.291296974,9,1.275690057,Double Bottom,0.66804,0.6653,0,0.6756678571,0.6631521429,none,0,3.551380113,2.275690057,AUD/CHF
2020-09-06 17:00:00,0,4.284329529,6,2.771041369,Double Bottom,0.66537,0.65982,0,0.6784728571,0.6578171429,none,0,6.542082739,3.771041369,AUD/CHF
2020-09-07 09:00:00,0,4.626667813,5,1.155433287,Double Bottom,0.66644,0.66404,0,0.6733171429,0.6619628571,none,0,3.310866575,2.155433287,AUD/CHF
2020-09-08 09:00:00,0,3.358815233,23,2.976727786,Double Top,0.66388,0.66991,1,0.6497942857,0.6719357143,none,0,6.953455571,3.976727786,AUD/CHF
2020-09-10 09:00:00,0,1.514748131,10,0.3093922652,Double Bottom,0.66085,0.66017,1,0.6644078571,0.6579721429,none,0,1.61878453,1.309392265,AUD/CHF
2020-09-10 21:00:00,0,1.942428305,4,0.9020484171,Double Bottom,0.66131,0.65958,0,0.6666878571,0.6576621429,none,0,2.804096834,1.902048417,AUD/CHF
2020-09-14 01:00:00,0,2.323970021,9,1.247109208,Double Bottom,0.66166,0.65958,0,0.6674878571,0.6579121429,none,0,3.494218415,2.247109208,AUD/CHF
2020-09-14 21:00:00,0,1.402707655,5,1.134364821,Double Top,0.66043,0.66242,0,0.6546957143,0.6641742857,none,0,3.268729642,2.134364821,AUD/CHF
2020-09-15 05:00:00,0,2.297031474,13,0.9864091559,Double Top,0.66265,0.66462,1,0.6567128571,0.6666171429,none,0,2.972818312,1.986409156,AUD/CHF
2020-09-15 13:00:00,0,2.343185012,25,1.096018735,Double Top,0.66317,0.66551,1,0.656355,0.667645,none,0,3.192037471,2.096018735,AUD/CHF
2020-09-16 17:00:00,0,2.517452107,8,1.001277139,Double Top,0.6642,0.66644,1,0.6574828571,0.6686771429,none,0,3.002554278,2.001277139,AUD/CHF
2020-09-17 05:00:00,0,2.399088977,9,0.9225630125,Double Bottom,0.66436,0.66219,0,0.6710521429,0.6598378571,none,0,2.845126025,1.922563012,AUD/CHF
2020-09-17 09:00:00,0,2.150497738,5,1.321266968,Double Top,0.66352,0.66644,1,0.65547,0.66865,none,0,3.642533937,2.321266968,AUD/CHF
2020-09-17 17:00:00,0,2.41736211,4,0.7529976019,Double Bottom,0.6639,0.66233,0,0.669125,0.660245,none,0,2.505995204,1.752997602,AUD/CHF
2020-09-18 05:00:00,0,2.292578638,6,0.8807466298,Double Top,0.66376,0.66558,1,0.6580535714,0.6676464286,none,0,2.76149326,1.88074663,AUD/CHF
2020-09-18 13:00:00,0,2.808421053,6,1.336384439,Double Bottom,0.66525,0.66233,0,0.673275,0.660145,none,0,3.672768879,2.336384439,AUD/CHF
2020-09-20 21:00:00,0,2.917760672,4,1.229531141,Double Bottom,0.66522,0.66271,0,0.6722814286,0.6606685714,none,0,3.459062281,2.229531141,AUD/CHF
2020-09-21 05:00:00,0,2.726398714,5,0.6502322258,Double Top,0.66483,0.66613,1,0.6602307143,0.6681292857,none,0,2.300464452,1.650232226,AUD/CHF
2020-09-25 09:00:00,0,-2.742396248,11,1.679363275,Double Top,0.65255,0.65677,0,0.6415971429,0.6592828571,none,0,4.358726549,2.679363275,AUD/CHF
2020-09-25 17:00:00,0,-2.910586384,6,0.4525171625,Double Bottom,0.65216,0.65103,1,0.6569171429,0.6485328571,none,0,1.905034325,1.452517162,AUD/CHF
2020-09-28 05:00:00,0,-2.743690338,7,1.430151339,Double Top,0.65271,0.65622,0,0.6432357143,0.6586742857,none,0,3.860302678,2.430151339,AUD/CHF
2020-09-29 01:00:00,0,-2.229317536,4,0.7298578199,Double Top,0.65446,0.65611,0,0.6488992857,0.6583707143,none,0,2.45971564,1.72985782,AUD/CHF
2020-09-29 17:00:00,0,-2.182911941,4,0.509006004,Double Bottom,0.65493,0.65384,1,0.6592514286,0.6516985714,none,0,2.018012008,1.509006004,AUD/CHF
2020-09-30 01:00:00,0,-1.90204722,4,1.235166201,Double Top,0.65527,0.65811,0,0.6472907143,0.6604092857,none,0,3.470332401,2.235166201,AUD/CHF
2020-09-30 05:00:00,0,-1.169216102,4,1.296610169,Double Bottom,0.65691,0.65385,0,0.66539,0.65149,none,0,3.593220339,2.296610169,AUD/CHF
2020-10-01 13:00:00,0,0.03050746269,4,0.7605970149,Double Bottom,0.65999,0.65817,0,0.6660228571,0.6557771429,none,1,2.52119403,1.760597015,AUD/CHF
2020-10-01 17:00:00,0,-0.249628529,7,0.9402674591,Double Top,0.65934,0.6616,1,0.6524164286,0.6640035714,none,1,2.880534918,1.940267459,AUD/CHF
2020-10-05 21:00:00,0,-1.205047935,12,1.156342183,Double Bottom,0.65782,0.65558,0,0.6642371429,0.6536428571,none,0,3.312684366,2.156342183,AUD/CHF
